,model_name,image_1,image_2,cosine_similarity,numerosity_1,numerosity_2,area_diff,numerosity_comparison_type,layer
209,vit-base-patch16-224-in21k,stimulus_2433.png,stimulus_2795.png,0.99950653,2.0,2.0,19.0,same,1
210,vit-base-patch16-224-in21k,stimulus_2433.png,stimulus_2795.png,0.9981766,2.0,2.0,19.0,same,2
211,vit-base-patch16-224-in21k,stimulus_2433.png,stimulus_2795.png,0.9958655,2.0,2.0,19.0,same,3
212,vit-base-patch16-224-in21k,stimulus_2433.png,stimulus_2795.png,0.99054784,2.0,2.0,19.0,same,4
213,vit-base-patch16-224-in21k,stimulus_2433.png,stimulus_2795.png,0.9866847,2.0,2.0,19.0,same,5
214,vit-base-patch16-224-in21k,stimulus_2433.png,stimulus_2795.png,0.9867704,2.0,2.0,19.0,same,6
215,vit-base-patch16-224-in21k,stimulus_2433.png,stimulus_2795.png,0.98789287,2.0,2.0,19.0,same,7
216,vit-base-patch16-224-in21k,stimulus_2433.png,stimulus_2795.png,0.9874128,2.0,2.0,19.0,same,8
217,vit-base-patch16-224-in21k,stimulus_2433.png,stimulus_2795.png,0.98933226,2.0,2.0,19.0,same,9
218,vit-base-patch16-224-in21k,stimulus_2433.png,stimulus_2795.png,0.98725295,2.0,2.0,19.0,same,10
219,vit-base-patch16-224-in21k,stimulus_2433.png,stimulus_2795.png,0.9845532,2.0,2.0,19.0,same,11
220,vit-base-patch16-224-in21k,stimulus_2433.png,stimulus_2795.png,0.96326196,2.0,2.0,19.0,same,12
221,vit-base-patch16-224-in21k,stimulus_1728.png,stimulus_2187.png,0.9999999,2.0,2.0,66.0,same,0
222,vit-base-patch16-224-in21k,stimulus_1728.png,stimulus_2187.png,0.99950224,2.0,2.0,66.0,same,1
223,vit-base-patch16-224-in21k,stimulus_1728.png,stimulus_2187.png,0.9977405,2.0,2.0,66.0,same,2
224,vit-base-patch16-224-in21k,stimulus_1728.png,stimulus_2187.png,0.99542844,2.0,2.0,66.0,same,3
225,vit-base-patch16-224-in21k,stimulus_1728.png,stimulus_2187.png,0.9935639,2.0,2.0,66.0,same,4
226,vit-base-patch16-224-in21k,stimulus_1728.png,stimulus_2187.png,0.9904564,2.0,2.0,66.0,same,5
227,vit-base-patch16-224-in21k,stimulus_1728.png,stimulus_2187.png,0.9890923,2.0,2.0,66.0,same,6
228,vit-base-patch16-224-in21k,stimulus_1728.png,stimulus_2187.png,0.9883544,2.0,2.0,66.0,same,7
229,vit-base-patch16-224-in21k,stimulus_1728.png,stimulus_2187.png,0.98498994,2.0,2.0,66.0,same,8
230,vit-base-patch16-224-in21k,stimulus_1728.png,stimulus_2187.png,0.9878199,2.0,2.0,66.0,same,9
231,vit-base-patch16-224-in21k,stimulus_1728.png,stimulus_2187.png,0.98734677,2.0,2.0,66.0,same,10
232,vit-base-patch16-224-in21k,stimulus_1728.png,stimulus_2187.png,0.98144364,2.0,2.0,66.0,same,11
233,vit-base-patch16-224-in21k,stimulus_1728.png,stimulus_2187.png,0.9148489,2.0,2.0,66.0,same,12
234,vit-base-patch16-224-in21k,stimulus_1855.png,stimulus_2432.png,0.9999999,2.0,2.0,96.0,same,0
235,vit-base-patch16-224-in21k,stimulus_1855.png,stimulus_2432.png,0.999104,2.0,2.0,96.0,same,1
