,model_name,image_type,image_1,image_2,cosine_similarity,numerosity_1,numerosity_2,area_diff,numerosity_comparison_type,layer,n_params,patch_size
64,vit-huge-patch14-224-in21k,dots,stimulus_196.png,stimulus_228.png,0.9662252,7.0,7.0,0.0,same,31,632404480,14
65,vit-huge-patch14-224-in21k,dots,stimulus_196.png,stimulus_228.png,0.948911,7.0,7.0,0.0,same,32,632404480,14
66,vit-huge-patch14-224-in21k,dots,stimulus_1358.png,stimulus_1486.png,1.0000002,7.0,7.0,420.0,same,0,632404480,14
67,vit-huge-patch14-224-in21k,dots,stimulus_1358.png,stimulus_1486.png,0.99988836,7.0,7.0,420.0,same,1,632404480,14
68,vit-huge-patch14-224-in21k,dots,stimulus_1358.png,stimulus_1486.png,0.99957836,7.0,7.0,420.0,same,2,632404480,14
69,vit-huge-patch14-224-in21k,dots,stimulus_1358.png,stimulus_1486.png,0.9994138,7.0,7.0,420.0,same,3,632404480,14
70,vit-huge-patch14-224-in21k,dots,stimulus_1358.png,stimulus_1486.png,0.9988293,7.0,7.0,420.0,same,4,632404480,14
71,vit-huge-patch14-224-in21k,dots,stimulus_1358.png,stimulus_1486.png,0.99642116,7.0,7.0,420.0,same,5,632404480,14
72,vit-huge-patch14-224-in21k,dots,stimulus_1358.png,stimulus_1486.png,0.9945452,7.0,7.0,420.0,same,6,632404480,14
73,vit-huge-patch14-224-in21k,dots,stimulus_1358.png,stimulus_1486.png,0.99218255,7.0,7.0,420.0,same,7,632404480,14
74,vit-huge-patch14-224-in21k,dots,stimulus_1358.png,stimulus_1486.png,0.99171215,7.0,7.0,420.0,same,8,632404480,14
75,vit-huge-patch14-224-in21k,dots,stimulus_1358.png,stimulus_1486.png,0.9906839,7.0,7.0,420.0,same,9,632404480,14
76,vit-huge-patch14-224-in21k,dots,stimulus_1358.png,stimulus_1486.png,0.99038595,7.0,7.0,420.0,same,10,632404480,14
77,vit-huge-patch14-224-in21k,dots,stimulus_1358.png,stimulus_1486.png,0.9902987,7.0,7.0,420.0,same,11,632404480,14
78,vit-huge-patch14-224-in21k,dots,stimulus_1358.png,stimulus_1486.png,0.9902071,7.0,7.0,420.0,same,12,632404480,14
79,vit-huge-patch14-224-in21k,dots,stimulus_1358.png,stimulus_1486.png,0.98987985,7.0,7.0,420.0,same,13,632404480,14
80,vit-huge-patch14-224-in21k,dots,stimulus_1358.png,stimulus_1486.png,0.9901552,7.0,7.0,420.0,same,14,632404480,14
81,vit-huge-patch14-224-in21k,dots,stimulus_1358.png,stimulus_1486.png,0.9901255,7.0,7.0,420.0,same,15,632404480,14
82,vit-huge-patch14-224-in21k,dots,stimulus_1358.png,stimulus_1486.png,0.9899508,7.0,7.0,420.0,same,16,632404480,14
83,vit-huge-patch14-224-in21k,dots,stimulus_1358.png,stimulus_1486.png,0.9895015,7.0,7.0,420.0,same,17,632404480,14
84,vit-huge-patch14-224-in21k,dots,stimulus_1358.png,stimulus_1486.png,0.98894596,7.0,7.0,420.0,same,18,632404480,14
85,vit-huge-patch14-224-in21k,dots,stimulus_1358.png,stimulus_1486.png,0.9881122,7.0,7.0,420.0,same,19,632404480,14
86,vit-huge-patch14-224-in21k,dots,stimulus_1358.png,stimulus_1486.png,0.986894,7.0,7.0,420.0,same,20,632404480,14
87,vit-huge-patch14-224-in21k,dots,stimulus_1358.png,stimulus_1486.png,0.98587257,7.0,7.0,420.0,same,21,632404480,14
88,vit-huge-patch14-224-in21k,dots,stimulus_1358.png,stimulus_1486.png,0.9837568,7.0,7.0,420.0,same,22,632404480,14
89,vit-huge-patch14-224-in21k,dots,stimulus_1358.png,stimulus_1486.png,0.9830591,7.0,7.0,420.0,same,23,632404480,14
90,vit-huge-patch14-224-in21k,dots,stimulus_1358.png,stimulus_1486.png,0.9817911,7.0,7.0,420.0,same,24,632404480,14
91,vit-huge-patch14-224-in21k,dots,stimulus_1358.png,stimulus_1486.png,0.9802364,7.0,7.0,420.0,same,25,632404480,14
92,vit-huge-patch14-224-in21k,dots,stimulus_1358.png,stimulus_1486.png,0.9794273,7.0,7.0,420.0,same,26,632404480,14
93,vit-huge-patch14-224-in21k,dots,stimulus_1358.png,stimulus_1486.png,0.97732735,7.0,7.0,420.0,same,27,632404480,14
94,vit-huge-patch14-224-in21k,dots,stimulus_1358.png,stimulus_1486.png,0.97744536,7.0,7.0,420.0,same,28,632404480,14
95,vit-huge-patch14-224-in21k,dots,stimulus_1358.png,stimulus_1486.png,0.97784877,7.0,7.0,420.0,same,29,632404480,14
96,vit-huge-patch14-224-in21k,dots,stimulus_1358.png,stimulus_1486.png,0.9766041,7.0,7.0,420.0,same,30,632404480,14
97,vit-huge-patch14-224-in21k,dots,stimulus_1358.png,stimulus_1486.png,0.9767054,7.0,7.0,420.0,same,31,632404480,14
