,model_name,image_1,image_2,cosine_similarity,numerosity_1,numerosity_2,area_diff,numerosity_comparison_type,layer
210,clip-vit-base-patch32,stimulus_2086.png,stimulus_3029.png,0.9972358,2.0,2.0,167.0,same,6
211,clip-vit-base-patch32,stimulus_2086.png,stimulus_3029.png,0.9972437,2.0,2.0,167.0,same,7
212,clip-vit-base-patch32,stimulus_2086.png,stimulus_3029.png,0.9935657,2.0,2.0,167.0,same,8
213,clip-vit-base-patch32,stimulus_2086.png,stimulus_3029.png,0.9924204,2.0,2.0,167.0,same,9
214,clip-vit-base-patch32,stimulus_2086.png,stimulus_3029.png,0.9888739,2.0,2.0,167.0,same,10
215,clip-vit-base-patch32,stimulus_2086.png,stimulus_3029.png,0.9887855,2.0,2.0,167.0,same,11
216,clip-vit-base-patch32,stimulus_2916.png,stimulus_3035.png,1.0000001,2.0,2.0,22.0,same,0
217,clip-vit-base-patch32,stimulus_2916.png,stimulus_3035.png,0.9994098,2.0,2.0,22.0,same,1
218,clip-vit-base-patch32,stimulus_2916.png,stimulus_3035.png,0.99973214,2.0,2.0,22.0,same,2
219,clip-vit-base-patch32,stimulus_2916.png,stimulus_3035.png,0.9997822,2.0,2.0,22.0,same,3
220,clip-vit-base-patch32,stimulus_2916.png,stimulus_3035.png,0.99937797,2.0,2.0,22.0,same,4
221,clip-vit-base-patch32,stimulus_2916.png,stimulus_3035.png,0.99855053,2.0,2.0,22.0,same,5
222,clip-vit-base-patch32,stimulus_2916.png,stimulus_3035.png,0.9971246,2.0,2.0,22.0,same,6
223,clip-vit-base-patch32,stimulus_2916.png,stimulus_3035.png,0.9951228,2.0,2.0,22.0,same,7
224,clip-vit-base-patch32,stimulus_2916.png,stimulus_3035.png,0.99045336,2.0,2.0,22.0,same,8
225,clip-vit-base-patch32,stimulus_2916.png,stimulus_3035.png,0.98858,2.0,2.0,22.0,same,9
226,clip-vit-base-patch32,stimulus_2916.png,stimulus_3035.png,0.98337114,2.0,2.0,22.0,same,10
227,clip-vit-base-patch32,stimulus_2916.png,stimulus_3035.png,0.9807238,2.0,2.0,22.0,same,11
228,clip-vit-base-patch32,stimulus_1667.png,stimulus_2553.png,1.0000001,2.0,2.0,121.0,same,0
229,clip-vit-base-patch32,stimulus_1667.png,stimulus_2553.png,0.9988341,2.0,2.0,121.0,same,1
230,clip-vit-base-patch32,stimulus_1667.png,stimulus_2553.png,0.9990751,2.0,2.0,121.0,same,2
231,clip-vit-base-patch32,stimulus_1667.png,stimulus_2553.png,0.99920136,2.0,2.0,121.0,same,3
232,clip-vit-base-patch32,stimulus_1667.png,stimulus_2553.png,0.9988418,2.0,2.0,121.0,same,4
233,clip-vit-base-patch32,stimulus_1667.png,stimulus_2553.png,0.9973295,2.0,2.0,121.0,same,5
234,clip-vit-base-patch32,stimulus_1667.png,stimulus_2553.png,0.9945519,2.0,2.0,121.0,same,6
235,clip-vit-base-patch32,stimulus_1667.png,stimulus_2553.png,0.9929936,2.0,2.0,121.0,same,7
236,clip-vit-base-patch32,stimulus_1667.png,stimulus_2553.png,0.984051,2.0,2.0,121.0,same,8
237,clip-vit-base-patch32,stimulus_1667.png,stimulus_2553.png,0.982619,2.0,2.0,121.0,same,9
238,clip-vit-base-patch32,stimulus_1667.png,stimulus_2553.png,0.96526444,2.0,2.0,121.0,same,10
239,clip-vit-base-patch32,stimulus_1667.png,stimulus_2553.png,0.96322745,2.0,2.0,121.0,same,11
240,clip-vit-base-patch32,stimulus_3623.png,stimulus_4274.png,1.0000001,3.0,3.0,110.0,same,0
241,clip-vit-base-patch32,stimulus_3623.png,stimulus_4274.png,0.9991062,3.0,3.0,110.0,same,1
242,clip-vit-base-patch32,stimulus_3623.png,stimulus_4274.png,0.9994731,3.0,3.0,110.0,same,2
243,clip-vit-base-patch32,stimulus_3623.png,stimulus_4274.png,0.99960095,3.0,3.0,110.0,same,3
244,clip-vit-base-patch32,stimulus_3623.png,stimulus_4274.png,0.99944556,3.0,3.0,110.0,same,4
245,clip-vit-base-patch32,stimulus_3623.png,stimulus_4274.png,0.9988642,3.0,3.0,110.0,same,5
246,clip-vit-base-patch32,stimulus_3623.png,stimulus_4274.png,0.9978759,3.0,3.0,110.0,same,6
