,model_name,image_1,image_2,cosine_similarity,numerosity_1,numerosity_2,area_diff,numerosity_comparison_type,layer
177,clip-vit-base-patch32,stimulus_2019.png,stimulus_3137.png,0.99094737,2.0,2.0,144.0,same,8
178,clip-vit-base-patch32,stimulus_2019.png,stimulus_3137.png,0.99177426,2.0,2.0,144.0,same,9
179,clip-vit-base-patch32,stimulus_2019.png,stimulus_3137.png,0.9881978,2.0,2.0,144.0,same,10
180,clip-vit-base-patch32,stimulus_2019.png,stimulus_3137.png,0.98849875,2.0,2.0,144.0,same,11
181,clip-vit-base-patch32,stimulus_2019.png,stimulus_3137.png,0.9500468,2.0,2.0,144.0,same,12
182,clip-vit-base-patch32,stimulus_2014.png,stimulus_2620.png,1.0000001,2.0,2.0,92.0,same,0
183,clip-vit-base-patch32,stimulus_2014.png,stimulus_2620.png,0.99913895,2.0,2.0,92.0,same,1
184,clip-vit-base-patch32,stimulus_2014.png,stimulus_2620.png,0.99948776,2.0,2.0,92.0,same,2
185,clip-vit-base-patch32,stimulus_2014.png,stimulus_2620.png,0.9995467,2.0,2.0,92.0,same,3
186,clip-vit-base-patch32,stimulus_2014.png,stimulus_2620.png,0.99929076,2.0,2.0,92.0,same,4
187,clip-vit-base-patch32,stimulus_2014.png,stimulus_2620.png,0.99867374,2.0,2.0,92.0,same,5
188,clip-vit-base-patch32,stimulus_2014.png,stimulus_2620.png,0.9972315,2.0,2.0,92.0,same,6
189,clip-vit-base-patch32,stimulus_2014.png,stimulus_2620.png,0.99653304,2.0,2.0,92.0,same,7
190,clip-vit-base-patch32,stimulus_2014.png,stimulus_2620.png,0.9940282,2.0,2.0,92.0,same,8
191,clip-vit-base-patch32,stimulus_2014.png,stimulus_2620.png,0.9942686,2.0,2.0,92.0,same,9
192,clip-vit-base-patch32,stimulus_2014.png,stimulus_2620.png,0.9904202,2.0,2.0,92.0,same,10
193,clip-vit-base-patch32,stimulus_2014.png,stimulus_2620.png,0.98538125,2.0,2.0,92.0,same,11
194,clip-vit-base-patch32,stimulus_2014.png,stimulus_2620.png,0.94762987,2.0,2.0,92.0,same,12
